Sprite,Entry,Author
304.117.png,"Resembling a robot or drone-like creature, it rolls around on a scaly wheel and can shoot boiling or freezing water from its arm-cannons.",spencerrdevv
304.130.png,"POKENAME crawls along the ocean floor. When it sees prey, it shakes its tail to kick up sand. If this happens often and viciously enough, it can create whirlpools.",Holgast
304.142.png,Paleontologists recently found a cluster of POKENAME fossils near Mulberry City. The fossils show that they flocked together in large numbers.,.izik
304.195.png,This Pokémon is impossible to constrict or restrain. Its body is covered entirely in hard armor permanently slick with slime that POKENAME secretes.,ziggaway
304.302.png,"POKENAME can thrive in the harshest aquatic locations along strong tides and storms. Armor protects the body, which can suction to any wet surface.",ziggaway
304.334a.png,"Despite its ruthless nature, it will protect anyone being attacked. It is said that this is because it has been treated well by people.",imagine1.
304.334b.png,"It swims through the sand at high speeds, ambushing any small Pokémon. The eyes on its wings are for intimidation.",imagine1.
304.437.png,"POKENAME's skin is covered with armor plates. This allows it to move even faster through the water, and protects it from harm when ramming objects.",ziggaway
304.464.png,The large claws on its paws allow for an easy hunt. The hard shells on POKENAME's back protect it from any surprise attacks while it's resting.,CaptainzScourge
305.104.png,POKENAME smashes its skull on hard surfaces in emotional agony when thinking of its late mother.,abstrusePaladin
305.116.png,"POKENAME use their hard heads to crack open and slurp down shellfish and mollusks. If challenged by another POKENAME, they will butt heads until one concedes.",Holgast
305.200.png,POKENAME's skull is made of a very tough gemstone. Its ghostly energy is stored within.,ohok3441
305.246.png,POKENAME use their heads to knock down obstacles. POKENAME must headbutt and dig their way out of the caves they hatched in to meet their parents.,totodile.
305.246a.png,Some POKENAME have different horn placements depending on where they live. Some POKENAME horns shed in winter and regrow in spring.,totodile.
305.300.png,"To catch its prey, POKENAME headbutts the prey with mighty force, then chomps down with its head appendage while they are stunned.",typhloquil
305.307.png,"It breaks walls inside caves to create paths, making exploration easier. This behavior often transforms complex cave systems into navigable trails.",.izik
305.390.png,The stones that fall off its body were once used in ancient times to craft armor. These relics remain highly sought-after by collectors and historians.,.izik
305.416.png,Legends speak of an underground tomb near Pewter City where groups of this Pokémon stand as guardians. Their watchful presence ensures no intruders enter these halls.,.izik
305.421.png,"It snacks on stalagmites, wearing down the formations over time. The mineral-rich diet also makes its headbutts even more powerful.",.izik
305.440.png,"It prefers foods high in iron, which help strengthen its already robust skull. This diet gives it an edge in headbutt battles.",.izik
305.66.png,"It watches over playgrounds, intervening when it spots bullies. Its protective nature has earned it the trust of children.",.izik
305.95.png,It cracks open boulders to eat the crystals hidden inside. These minerals give it the energy it needs to maintain its strength.,.izik
306.12.png,"While it hunts for food, it seeks any nests of Flying-type Pokémon. When it finds one, it rams into it at full force, destroying the nest.",Skymaster426
306.142.png,"When POKENAME see an intruder in their territory they will fly above it and drop head-first into the target. Because they frequently miss, their territory can be easily identified thanks to the large number of craters.",Alumed
306.185.png,"Due to their rather unique profile, they fail to imitate much of anything. When their disguise inevitably fails, they resort to violently headbutting instead.",Frokachu
306.195.png,It enjoys swimming in river rapids. Its hard head protects it when it inevitably rams into rocks or rafts.,cait_sith
306.195.png,"It swims at high speeds, feasting on Magikarp and other aquatic prey. Despite its hard skull, its body is very squishy.",imagine1.
306.287a.png,"A fastidious Pokémon, POKENAME can throw punches that can shatter brick walls while taking great care of its personal appearance.",cipherlingarde
306.326.png,"Its body is made up of many small magnets. Every morning, it shakes violently to loosen debris that have accumulated on its base.",.izik
306.352.png,"During ancient times, POKENAME would attract prey with a sweet aroma, then bash it with its skull, which is as hard as iron.",DarkWeavile428
306.354.png,The spikes around its skull are what make POKENAME's headbutts devastatingly brutal. Its limber form allows for quick turns if necessary.,char_latte3412
306.356.png,"POKENAME flies at extremely high speeds, ramming into anything in its path. Its rocky carapace protects its body from these high-speed impacts.",Mistymagius
306.371.png,"POKENAME charges into its foes, the keys jingling along with it. This tackle is more effective than one might first believe.",bobosmith01
306.67.png,"In other regions, POKENAME forms packs to tackle Passimians down and steal their Berries.",malxire
307.177.png,"This Pokémon has extremely strong wings. It bashes it thick, rocky head against trees to knock out Berries or bug Pokémon.",themicelegion
307.50.png,The hide on its face is covered in small grooves which filter the soil that it pushes. Those who follow it may find rare gems it has left behind. ,hampterbychoice
308.130.png,POKENAME swims through sand as if it were water. It is quite temperamental and gets angry at anyone or anything that stands in its path.,kittyluv090
308.142.png,"When two POKENAME meet, they will fly to each other and slam their heads together in a display of dominance. This sound is often mistaken for thunder.",Fenragon
308.195.png,It charges through marshlands to create large divots in the mud. This allows waterways to expand more easily.,.izik
308.248.png,"Its enormous, shield-shaped skull can withstand mortar fire. Unfortunately, this also makes it top-heavy, and only the elite can stand at full height.",rihse
308.252.png,POKENAME's iron tail is too heavy for it to swing. It must slowly push it to travel.,.realthree
308.268.png,"POKENAME's shield repels any direct attack, while its armored body burns to touch. It has a righteous and enduring spirit.",bobosmith01
308.286.png,"POKENAME's muscles are as tough as steel, allowing it to carry its two-ton shield effortlessly. They are valiant warriors who protect innocent Pokémon from threats over ten times their size.",Mistymagius
308.300.png,"It is unknown whether the shield attached to the hair of this Pokémon is extremely lightweight, or if POKENAME is extremely strong. Whatever the case, its bite can reduce solid stone to gravel and is sturdy enough to deflect many crushing blows.",EvilGammon
308.306.png,"Between a heavily-armored, spiked head, its large, heavy tail, and its thick, muscled legs, this Pokémon is clearly fast, destructive, and dangerous.",ziggaway
308.318.png,"A POKENAME's shell always resembles a medieval castle of its home region. In some cases, they are the only surviving evidence of the castle's design.",Staghorn
308.326.png,"Ancient civilizations based castles and sacrificial temples on POKENAME. This Pokémon always faces exactly north, eerily like certain famous pyramids.",ziggaway
308.354.png,A POKENAME's only weak spot is its stomach. The rest of its body is heavily armored.,themicelegion
308.361.png,"Its armored hide deflects all incoming strikes, making frontal attacks futile. Its imposing presence is often enough to deter would-be adversaries.",anarchaz
308.426.png,"POKENAME's highly ornate head, back, and tail seem cumbersome and impractical. However, they actually provide protection and are used for courting.",ziggaway
308.97.png,POKENAME is an aggressive fusion that lives in small groups and often attacks small towns. It uses its hard shield and axe to fight its enemies.,TheFinalKalgonus 
308.97a.png,POKENAME is an aggressive fusion that lives in small groups and often attacks small towns. It uses its hard shield and axe to fight its enemies.,TheFinalKalgonus 
309.10.png,"POKENAME spends much of its time sleeping inside trees. It only wakes up to devour every leaf on the tree in a feeding frenzy, then goes straight back to its constant hibernation.",sk372
309.115.png,"Because the joey spends most of its time sleeping and requires little food, POKENAME is a rather lax parent. It is one of the few Kangaskhan fusions that allows others to hold its young for extended periods.",sk372
309.12.png,POKENAME takes its time consuming the nectar of entire fields of flowers. It violently punts anything that comes too close while it is eating; even much larger Pokémon can be sent flying by its kick.,sk372
309.143.png,"While usually docile, there was a report of a scientist that tried to wake up and move a POKENAME from where it made its bed. This is no longer done.",bobosmith01
309.194.png,"Tiny and lazy, POKENAME only needs to feed once a week, loafing the rest of its time away. Even yawning is treated like a strenuous activity for POKENAME.",sk372
309.289.png,"This fusion doesn't move and hovers, still, in one place because of how lazy it is. Some people say that it's so lazy that it appears to be dead.",milchik
309.290.png,"Though it spends most of its time lazing about, POKENAME uses its ability to camouflage into any surroundings to ambush prey or steal from nests. If it gets in trouble, it can use its incredible strength to defend itself.",bobosmith01
309.300.png,"POKENAME stores berries in its false mouth so it can lengthen the time between hunts for food. Occasionally, it may injure itself trying to store too much at once in this effort to be lazy.",sk372
309.308.png,"POKENAME's oversized head is 90% bone, which makes it harder than steel. Since its skull is so thick, its brain is very tiny. ",JokersWild
309.318.png,"It rarely moves, so an ecosystem of small Pokémon flourishes on its back. This suits POKENAME just fine, as it can feed on leftover bits of their meals that fall from above, letting it remain sedentary longer.",sk372
309.326.png,"It knows precisely where to strike to cause maximum damage. Fearing it, many Trainers dare not speak its name.",weedspagon_real
309.335.png,"It uses its lack of arms as an excuse to laze about. POKENAME will move to different locations, both on the surface and underwater, but only to try more exotic ways of lazing around.",epping_forest
309.342.png,"Legends say it sleeps somewhere far above the clouds, and that should humanity's follies wake it from its slumber, it will descend with great fury and put all of humanity to rest.",sk372
309.346.png,"While powerful enough to move continents, it never takes battling seriously. Trainers of POKENAME often unfuse it out of frustration after a week.",Faelocke
309.353.png,"POKENAME enlists help from Drifloon in order to fly, as it's too heavy to float on its own power. It commands them to carry it to areas rich in fruit, so it can drop down and gorge itself.",sk372
309.39.png,"POKENAME's singing is quite cacophonous, as it doesn't bother to practice and hone its skill. Listeners often feign sleep to make it stop more quickly; the resulting indignant wrath is still less painful than its song.",sk372
309.394.png,"POKENAME is usually content to float placidly in water, ignoring most of its surroundings. Should something agitate it, however, it will fly into a thrashing rage potent enough to give a Gyarados pause.",sk372
309.460.png,"Many falsely assume the two Pokémon work in tandem to trap unfortunate victims, but in reality the Slaking is trying to save any creature Palossand tries to sneakily capture and hide within itself.",sk372
309.6.png,"Its wings have atrophied from lack of use and even the fire on its tail hardly smolders when it deigns to move around. If angered, however, POKENAME's fire will erupt into a blazing inferno used to immolate the target of its ire.",sk372
309.68.png,"The physical prowess of POKENAME is unmatched. However, its strength has made it sedentary and arrogant. ",Griddle
309.68.png,"If two POKENAME meet, they'll battle until either one or both of them collapse from exhaustion. This is how they form bonds.",dragonzzilla
309.68a.png,"POKENAME uses extremely flashy moves to defeat opponents. It is deceptively lazy, as its power is truly effortless.",cyprexx
309.85.png,"At any given moment, at least one of POKENAME's heads is sleeping. This is inconvenient as it means the other heads have to drag it around.",mx_wellman
31.124.png,It uses alluring dances to hypnotize foes. It controls poison and spreads it through the air.,bobosmith01
31.145.png,A truly rare sighting; POKENAME has enough poison in it's horn to fell even the largest of Wailords!,SupersonicLoki
31.201.png,"The massive arm at the end of its body carves intricate symbols into rock or soil. These markings seem to serve as territorial warnings, though some suspect they hold deeper meanings tied to ancient knowledge.",jaminmcready
31.208.png,"POKENAME dig through the ground, creating huge tunnels. Some are found to reach a depth of over six-tenths of a mile underground.",Krune
31.24.png,POKENAME wields its tail like a whip. It has been recorded piercing through 4 feet of concrete.,winchbeef
31.309.png,"POKENAME lazes around for most of the day. Its thick hide protects it from any real damage. Despite doing almost nothing all day, it thinks itself superior to everyone.",Mistymagius
31.327.png,POKENAME seeks other Nidoran-related fusions in order to fight for and protect them diligently as family.,abstrusePaladin
31.33.png,"Highly defensive of its young, POKENAME's back barbs bristle and ooze poison if it senses anyone or anything straying too close.",char_latte3412
31.332.png,Packs of POKENAME patrol storm-tossed badlands with their young. They absorb the ambient ozone in the air and use it to help replenish the venom they spend on hunting.,.realthree
31.339.png,"Extremely protective of those it cares about, this Pokémon will stake its life to ensure the safety of its young and Trainer.",MelodyDeLune 
31.341.png,This Pokémon is known for its robust scales and impactful punches. POKENAME's nails grow at a rapid rate on its hands and feet. It uses them to inject its target with poison by piercing them.,9000
31.354e.png,"Known for its powerful kicks, this Pokémon can be heard throughout the night leaping through the forests.",SupersonicLoki
31.373.png,"It communicates only with its owner, being very secretive. It keeps its form hidden in its scaly body, and attacks by extending shadowy needles. ",HoundRyS 
31.429.png,POKENAME performs dances for people that it likes. This dances spreads mind-controlling poison through the air to lure the person to its home.,themicelegion
31.43.png,"Though small in stature, POKENAME can send foes flying with harsh tackles from its horn. Its leaves can absorb moonlight to regain energy at night.",synaesthesis
31.452.png,"POKENAME is very protective of its young and will show no mercy to anything that threatens them. When agitated, its skin secretes a deadly poison that makes it volatile in combat.",Mistymagius
31.66.png,POKENAME is ready for anything. Its punch has been known to be fatal to smaller creatures.,SupersonicLoki 
31.67.png,This Pokémon is only known to flinch when it pulls a muscle. It seeks out and challenges other Machoke fusions.,SupersonicLoki
31.68.png,"POKENAME practices a variety of fighting styles that prepare it to take on all kinds of foes. If a POKENAME grabs ahold of an enemy while in combat, it will inject a powerful toxin into them.",bobosmith01
31.68b.png,A toxic positivity personality at any gym; strong Trainers seek POKENAME out when they want to push their limits as a Trainer and as a human.,SupersonicLoki 
31.76.png,"The combination of Nidoqueen's tough scales and Golem's boulder-like body allow POKENAME to shrug off most attacks. It does occasionally have to shed its skin, which leaves it vulnerable, but it always grows back stronger than ever.",DarkWeavile428
310.1.png,This POKENAME makes its home in forests that are near sources of high pollution. An increasing presence is a sure sign of coming ecological damage.,VeteranAdventureHobo
310.111.png,"POKENAME live on mountains. When they sense disaster, they panic and tirelessly charge to warn anyone nearby, running over anything in their way.",totodile.
310.111a.png,Some POKENAME have different styles of plating and shorter faces. POKENAME can become enraged if their warnings go unheeded.,totodile.
310.113.png,"If it senses a disaster, it will begin frantically giving out its eggs to help. Despite its kindness, many still believe POKENAME caused the disaster.",fountainihili 
310.119.png,"When POKENAME sits motionless at the bottom of the water, its fur waving with the current disguises it as seagrass.",.realthree
310.12.png,The shimmery scales shed from Pokémon's wings can be made into life-saving medicine for certain rare illnesses with no other known cures.,kiwikelly
310.125.png,POKENAME thrives around power plants. It uses its horn like a lighting rod to prevent storms from destroying power lines.,kiwikelly
310.126.png,POKENAME live in dormant volcanoes. Seeing them elsewhere means a nearby mountain will erupt soon.,kiwikelly
310.128.png,"POKENAME are born with two horns, but one inevitably breaks off as it battles other POKENAME. Some collect the broken horns to use as luck charms.",kiwikelly
310.133.png,POKENAME's horn is very sensitive to its environment. It is said that the type of natural disaster POKENAME witnesses will influence its evolution.,kiwikelly
310.133.png,"Building trust with a POKENAME takes quite a bit of time, as it is naturally a very solitary Pokémon. It is quite serious and hates being startled.",kittyluv090
310.134.png,"Where it surfaces from the ocean, a great tsunami will soon arrive. POKENAME will then stand stalwart on the beach, shielding others from the waves. ",hampterbychoice
310.142.png,"When it senses an impending disaster, it flies around the area, releasing a bone-chilling scream. Though many believe that it is cursing the land, POKENAME is actually warning people of the danger ahead.",amiel997
310.162.png,"POKENAME's fur is extremely valuable, but it is said that anyone who cuts it off of a POKENAME will suffer one hundred years of bad luck.",kiwikelly
310.17.png,"POKENAME, now blessed with the speed afforded to it by its powerful wings, travels great distances to warn people of coming danger.",Sejha
310.177.png,POKENAME's large horns help them tune their psychic abilities. They're highly revered in certain cultures thanks to their pitch-perfect Future Sight.,kiwikelly
310.178.png,"Should it sense someone with terrible luck, it will fly in circles over their home to release any bad omens. It prefers to fly in a clockwise motion.",.izik
310.18.png,"It is believed that POKENAME can sense when someone's death is near. When it perches on a rooftop and sings its eerie song, someone in the household will die exactly three days later.",amiel997
310.188.png,POKENAME is very friendly. Children like to use the symbol on its head as a spinner to play fortune-telling games.,kiwikelly
310.196.png,"POKENAME has the power to predict disasters when its forked tail quivers. However, it will only share its knowledge with a Trainer it deems worthy.",DarkWeavile428
310.2.png,"This POKENAME's flower has begun to bloom in the presence of high pollution. It can slow the poisoning of the environment, but can't stop it alone.",VeteranAdventurer
310.20.png,"It watches people in the city from the tops of buildings. When it foresees a cheese-related disaster, it jumps into action.",.izik
310.206.png,"POKENAME appear where earthquakes destroyed towns. Despite superstitions, this is simply because the tremors woke them from their underground slumber.",kiwikelly
310.207.png,This mischievous Pokémon tempts Trainers with dangerous dares. Only the most courageous know that POKENAME's presence guarantees their safety.,kiwikelly
310.21.png,"A flock of POKENAME is considered a bad omen across multiple cultures around the world, but singular POKENAME actually make for great pets.",kiwikelly
310.213.png,The berry juice POKENAME makes in its shell causes terrifying visions of doom and calamity that can make even the bravest Trainers cower in fear.,kiwikelly
310.214.png,POKENAME often appear on compromised trees to eat their soft wood and sap. Arborists often use them to predict if a tree is about to fall or break.,kiwikelly
310.215.png,"POKENAME are prized for their beautiful feathers and fur. However, they make terrible pets, as they will destroy everything their owner holds dear.",kiwikelly
310.228.png,"POKENAME patrol their territory to ensure that nothing has gone awry. If something is amiss, they let out eerie howls to alert the rest of their pack.",kiwikelly
310.229.png,"This Pokémon lives a lonely and solitary life. While it has been observed approaching packs of Houndoom in the wild, POKENAME is always rejected.",rihse
310.231.png,Its nose can somehow smell earthquakes before they occur. It will bury its head in the dirt if it senses danger.,.izik
310.234.png,"Looking at POKENAME's horns causes visions of terrible disasters. Some believe those are omens, while others think it's POKENAME's defense mechanism.",kiwikelly
310.249.png,"According to legend, just the flap of its wings caused destruction. To prevent further disasters, it lives a solitary life in a pitch-black cave.",Thora Daughn
310.251.png,"POKENAME wanders around the world, sensing the flow of calamity with its horn. It always lets tragedies happen, just to travel back in time and see how exactly they can be avoided.",epping_forest
310.255.png,"Some say that if you are cursed by a POKENAME, you are destined to meet your end no matter how hard you try to avoid it. They can be seen wandering around cities recently hit by natural disasters. ",Mistymagius
310.273.png,It is believed that a POKENAME is the last thing someone will see before passing away.,kiwikelly
310.281a.png,"Known as ""The Fist of Ill Omen"", an POKENAME wins fights by knowing its opponent's moves before they ever make them. If it knows it cannot win, it will recklessly attempt to take its foe down with it.",MileySakiko
310.286.png,It is said that a POKENAME that's well taken care of can alter the future to one where its Trainer lives a happy and prosperous life.,kiwikelly
310.288a.png,"With its capability to sense disasters enhanced, POKENAME now strives to both warn those of danger, but take matters into its own claws to protect lives. Its scythe grows sharper the more lives it vows to defend, making it incredibly deadly.",merclipse
310.290.png,POKENAME use their color-changing fur to communicate with humans. Scientists have yet to fully decipher this intricate language.,kiwikelly
310.299a.png,"POKENAME is a nocturnal hunter that feasts on forest-dwelling Pokémon. Rather than navigating through the forest, it uses its razor-sharp appendages to slice down the trees.",Patch
310.3.png,"POKENAME is often found at the edges of ecological disaster zones, warning away trespassers and absorbing the pollution within to heal the area.",VeteranAdventurer
310.300.png,The teeth of a POKENAME are about as sharp as a high-grade kitchen knife. Poachers frequently harvest these teeth to sell for a moderate price.,.izik
310.313.png,"Many POKENAME will gather in an area where a natural disaster is soon to occur, ready to take the spirts of all who do not survive to the afterlife.",DarkWeavile428
310.315.png,"Through its many eyes, POKENAME sees the disasters that plague the past, present, future, and even other dimensions.",alierael
310.327.png,POKENAME mostly wanders rugged mountains. A cut from this scythe is said to curse the victim with approaching disaster.,abstrusePaladin
310.327a.png,POKENAME mostly wanders rugged mountains. A cut from this scythe is said to curse the victim with approaching disaster.,abstrusePaladin
310.328.png,The two blades of POKENAME are said to represent good and bad luck. The first one that strikes seals its enemy's fate for the rest of its life.,kiwikelly
310.329.png,This valiant fusion is said to help and protect those upon whom a disastrous fate will fall. It is unknown whether or not it is effective.,kiwikelly
310.330.png,"POKENAME are said to be agents of fate, as they work together in small groups to prevent small-scale disasters, or cause them to come about.",kiwikelly
310.355.png,"The mushrooms of POKENAME can be turned into potions that grant their drinker powerful future sight. Sadly, the premonitions are always horrifying.",kiwikelly
310.357a.png,"POKENAME can sense disasters, and actively warns people of them. It enjoys witnessing the aftermath of those who don't listen.",CodeWolfie
310.361.png,"It lays in the desert during the night to absorb nutrients from the moon's light. After the sun rises, it covers its body in a layer of sand.",.izik
310.37.png,"POKENAME are shy and hard to tame. If a POKENAME is wronged, it will never trust the person that hurt it again.",kiwikelly
310.370.png,"While sharp-looking, its scythe is actually a soft sensory organ that POKENAME uses to detect danger. It flees at the first sign of predators.",kiwikelly
310.371.png,"It floats slowly through swamps making jingling noises. It is said that if one hears this noise, they will face bad luck with love for many years.",.izik
310.373.png,"POKENAME seeks to improve the poor image of Absol, by doing good deeds while disguised to resemble it. This slowly garners it the friendship of Absol and humans alike as the damaged reputation is repaired.",sk372
310.383.png,POKENAME chews on the foundations of wooden buildings until they come crashing down. The destroyed structures make great nest material for POKENAME.,kiwikelly
310.385.png,"It can sense disasters before they happen, but it's always too tired to try to prevent them. Some think it's lazy, but others find it quite relatable.",knilk
310.392.png,"POKENAME bury themselves in the sand, leaving only their horn above ground to sense approaching prey. It is said that stepping on it brings bad luck.",kiwikelly
310.399.png,POKENAME are rarely seen in their true form. Most POKENAME take on a human appearance to lure gullible Trainers to a terrible fate.,kiwikelly
310.41.png,The exact time at which colonies of POKENAME exit their caves each night helps scientists predict upcoming meteorological events.,kiwikelly
310.410.png,"POKENAME dutifully watch the desert horizons for sandstorms. If they spot anything, they will warn everyone they can find about the oncoming danger.",kiwikelly
310.42.png,"This Pokémon is feared by many, as it is believed its bite causes an instant demise. Despite this, POKENAME is actually very calm and docile.",kiwikelly
310.421.png,"People will bring POKENAME rare gemstones in exchange for being warned of upcoming disasters. It lives deep in caves, so it's a bit tricky to find.",DarkWeavile428
310.429.png,"POKENAME is cursed to summon a snowstorm wherever it goes. It roams the snowy landscape in search of solace, unintentionally causing travelers harm.",tr3bles
310.433.png,"POKENAME are a sign of bountiful harvests. Some farming villages organize elaborate fall festivals, hoping that POKENAME will come dance with them.",kiwikelly
310.445.png,"It has been said that coming in contact with POKENAME's body causes short-lasting misfortune. However, it has been proven that the misfortune is due to how slippery POKENAME's slime is.",Mistymagius
310.452.png,"It will forcibly drag people away from danger, even hours ahead of time. Its immense strength usually harms those people in the process. ",PokePower
310.454.png,The tentacles of a POKENAME can be fried in Leppa Berry juice to create a savory dish. A restaurant on the S.S. St. Flower serves this meal.,.izik
310.456.png,"This elegant yet formidable fighter will only battle if it's challenged by a worthy foe. If a POKENAME fights a weak Pokémon, it will spell its doom.",kiwikelly
310.459.png,"If it senses a tidal wave coming, it will jab people and Pokémon with its horn to drive them to safety. Collectors love its brilliant white sand.",PokePower
310.54.png,"The premonitions that POKENAME gets cause it to be in constant psychological distress, as it feels powerless to stop the disasters.",kiwikelly
310.58.png,POKENAME is a great judge of character. It will fiercely defend its pack or its Trainer from anyone it perceives as a threat.,kiwikelly
310.58.png,"POKENAME strolls into villages at night, enjoying howling as loudly as it can to try and call people to play with it. Unfortunately, its howls sound like shrieks, causing all of the villagers to wake up in fear of a sudden disaster happening.",Wildheartrazorfangs
310.59.png,"POKENAME rush into villages when they sense an incoming disaster, trying to protect as many people as possible with their warnings. They have earned a negative reputation due to their pre-evolutions causing havoc.",Wildheartrazorfangs
310.67.png,"POKENAME live in small colonies, hidden in the mountains. Lost hikers who collapse on trails are often brought to safety by these Pokémon.",kiwikelly
310.68.png,POKENAME are hermits who live and train on secluded mountains. They only come down to save local villages from cataclysmic threats.,kiwikelly
310.75.png,POKENAME are found in caves with unique mineral compositions. It is said that seeing one foretells that a cave in-will soon happen.,kiwikelly
310.76.png,"Hikers' wisdom is to avoid spots where POKENAME is about, as it indicates an avalanche-prone area. However, POKENAME also saves trapped climbers.",holgast
310.79.png,"Like most Absol, POKENAME wants to warn people about disasters, but it's always too late. It watches in horror as tragedies happen before its eyes.",kiwikelly
310.79.png,"POKENAME can sense when something bad will happen, but only after it's already happened. It spends most of its time confused, wondering why it never gets the timing quite right.",amiel997
310.80.png,"POKENAME have the ability to detect disasters. However, they usually forget about them before they can warn anyone.",JokersWild
310.84.png,"POKENAME senses danger with its horned head. The other brain calms them down by making funny noises, telling Trainers disaster approaches. ",thybrodiebyronbrown
310.85.png,"POKENAME grow a third head to help calm the horned head down. After growing increasingly paranoid, the horned head will run from danger. ",thybrodiebyronbrown
310.86.png,POKENAME are well-loved by ship captains because POKENAME like to swim around hidden glaciers that ships might've otherwise crashed into.,kiwikelly
310.88.png,"Just before urban environmental disasters take place, hordes of POKENAME can be spotted traveling to the site of the future accident. Despite the advance warning, the disasters have never been prevented from happening.",.realthree
310.9.png,"POKENAME fires high power blast of water infused with the essence of darkness. However, it is not an evil Pokémon.",themicelegion
310.95.png,POKENAME uses its horn to dig through cave tunnels. People used to interpret the marks left in its wake as omens.,kiwikelly
311.10.png,"POKENAME are born from deceased Caterpie. When threatened, they emit a chilling mist to secure an escape.",zic
311.139.png,POKENAME's glare from its eyes can easily paralyze prey it plans on eating. This Pokémon is a fierce predator from long ago.,.ssunday.
311.164.png,Its skull gleams brightly in the moonlight as it silently hunts its prey. This eerie glow strikes fear into those who see it.,.izik
311.165.png,"An extremely nervous creature, POKENAME tends to avoid mirrors and water, lest it sees its own terrifying reflection.",Kandyman
311.168.png,Wild POKENAME use the pattern on their backs to scare off potential predators. It is known to be highly vengeful. ,theartemis1
311.185.png,"Often referred to as the 'Chattering Stump.' It continues its mimicry of trees even after its lifespan. To this day, researchers still can not determine if the body of POKENAME is stone, rotten bark or bone.",merclipse
311.185a.png,"Often referred to as the 'Chattering Stump.' It continues its mimicry of trees even after its lifespan. To this day, researchers still can not determine if the body of POKENAME is stone, rotten bark or bone.",merclipse
311.185b.png,"Often referred to as the 'Chattering Stump.' It continues its mimicry of trees even after its lifespan. To this day, researchers still can not determine if the body of POKENAME is stone, rotten bark or bone.",merclipse
311.186.png,"When it rains in a graveyard, one can be certain that a POKENAME is nearby. It brings a melancholy rain wherever it travels, frequenting funerals to pay respects to the dead.",Daemonkill22
311.198.png,"The scarlet eyes of POKENAME can see through the densest fog. It often stalks weakened Trainers or Pokémon in its territory, patiently waiting for their demise. ",_kuke_
311.205.png,"A spectral amalgamation encased in steel, POKENAME roams abandoned ruins with an eerie glow. It guards ancient secrets with unwavering vigilance.",anarchaz
311.209.png,"Some believe that POKENAME is the vengeful spirit of a dog Pokémon that was abused by its owner. As such, it has difficulty trusting other people.",kittyluv090
311.216.png,"It is said that POKENAME will steal the toys of children if it is neglected, leading to kids placing pots of honey in forests. The red glow from the POKENAME's eye causes the honey it eats to resemble blood, further frightening children that see it.",.izik
311.218.png,"Its body is made of an incredibly hot, viscous oil that radiates intense heat. This hot liquid allows it to thrive even in scorching environments.",.izik
311.221.png,Its crimson gaze freezes even the bravest souls. POKENAME uses its fearsome appearance to guard its food stash.,anarchaz
311.231.png,"POKENAME resides near ponds close to graveyards, using its nose to drink water. It will sometimes pull objects off of graves into its burrow as keepsakes.",.izik
311.258.png,"POKENAME are more likely to appear after birthday parties. Folktales say it snatches the soul of the child who is celebrating, and possesses the body.",.ssunday.
311.264.png,"POKENAME have voracious appetites, grabbing anything organic while ignoring their surroundings. They seems to prefer rotten things. ",PokePower
311.278.png,"In the wild, POKENAME stalks through dense forests in pursuit of prey. If you hear the rattling of bones, it is preparing to strike.",rhysanthemum
311.279.png,"POKENAME floats inches from the ground and cautiously hides behind its Trainer. Though it hides, its single eye burns through even the most stoic of travelers.",Katunei
311.280.png,"Its ferocious kicks and slashes are enough to demand caution, but POKENAME fights recklessly to achieve victory. For some strange reason, it keeps its arms tightly bound.",Katunei
311.287.png,"This mysterious Pokémon is said to command the spirits of the dead, often gathering near graves for mysterious purposes. Some have argued POKENAME uses its powers not from malice but rather as a guide for lost souls to their final rest. ",Rakunk
311.29.png,The skull on its head shines brighter if it consumes a nutritious diet. Pokémon Centers will observe POKENAME in the dark to determine their health based on the intensity and color of their glow.,.izik
311.295.png,"It has a mischievous nature, and will suddenly pop out of the skull it is bound to in order to scare others. The skull does not appear to perfectly match any known Pokémon, but it does resemble the pattern on Duskull's face.",bobosmith01
311.297.png,The skull mask on the face of POKENAME is used to ward off predators. The jagged edges of the mask assist it when eating.,MelodyDeLune
311.32.png,"When its fangs grow too long, it gnaws on the edges of tombstones to wear them down. Ghost stores claim these scratches come from those looking to escape their graves.",.izik
311.320.png,POKENAME swings through trees at night in hopes of finding a cheerful soul to feast upon. The flame on its tail burns brightly when it is full.,themicelegion
311.322.png,"POKENAME, thought to represent humble Piplup lacking confidence, charm Trainers despite their clumsy gait from their single eye.",Xyloldi
311.327.png,POKENAME hunts warriors it deems worthy throughout the night. It becomes invisible and passes through thick walls in pursuit.,abstrusePaladin
311.327a.png,POKENAME hunts warriors it deems worthy throughout the night. It becomes invisible and passes through thick walls in pursuit.,abstrusePaladin
311.338.png,"POKENAME is a very calm and respectful soul. It does not like to trespass, and expects the same of others. It attacks anyone it catches trespassing.",YeetYollowFox
311.338.png,"Once it is past midnight, POKENAME will follow around a bereaved target, disguised as a loved one. Their wispy hair is a dead giveaway. ",JokersWild
311.365.png,"The candle on its head emits a scent resembling delicious soup broth. Out of respect for the deceased, it sleeps near gravestones.",.izik
311.371.png,The haunting sound of POKENAME's skeleton keys jangling together can be heard around graveyards in the dead of night.,scotsman
